,date,meant
29526,19810712,27
29527,19810812,29
29528,19810912,26.6
29529,19811012,27.4
29530,19811112,22.8
29531,19811212,16.9
29532,19810113,14.1
29533,19810213,13.1
29534,19810313,18.2
29535,19810413,21.5
29536,19810513,26.1
29537,19810613,29.6
29538,19810713,27.1
29539,19810813,29.1
29540,19810913,27.6
29541,19811013,27.9
29542,19811113,23
29543,19811213,15.1
29544,19810114,10.8
29545,19810214,13.7
29546,19810314,18.2
29547,19810414,16.2
29548,19810514,27.4
29549,19810614,29.7
29550,19810714,26.6
29551,19810814,29.5
29552,19810914,26.6
29553,19811014,26.1
29554,19811114,21
29555,19811214,17
29556,19810115,12.3
29557,19810215,13.2
29558,19810315,15
29559,19810415,17.2
29560,19810515,25.4
29561,19810615,29.6
29562,19810715,28.8
29563,19810815,29.7
29564,19810915,27.1
29565,19811015,25.6
29566,19811115,21.4
29567,19811215,17
29568,19810116,15.5
29569,19810216,14.5
29570,19810316,17.8
29571,19810416,19
29572,19810516,23.6
29573,19810616,29.6
29574,19810716,29.2
29575,19810816,29.3
29576,19810916,26.8
29577,19811016,25.9
29578,19811116,22.3
29579,19811216,16.9
29580,19810117,14.5
29581,19810217,15.1
29582,19810317,20
29583,19810417,20.7
29584,19810517,21.7
29585,19810617,29.8
29586,19810717,29.2
29587,19810817,29.1
29588,19810917,27.1
29589,19811017,26.5
29590,19811117,21.6
29591,19811217,16.9
29592,19810118,14.5
29593,19810218,17.4
29594,19810318,21.4
29595,19810418,22.1
29596,19810518,23.1
29597,19810618,29.8
29598,19810718,27.9
29599,19810818,27.4
29600,19810918,27.2
29601,19811018,26.4
29602,19811118,22.1
29603,19811218,18
29604,19810119,16.4
29605,19810219,18.8
29606,19810319,19.2
29607,19810419,23.6
29608,19810519,24.1
29609,19810619,29.3
29610,19810719,26.7
29611,19810819,27.9
29612,19810919,26.8
29613,19811019,25.6
29614,19811119,20
29615,19811219,15.6
29616,19810120,15.8
29617,19810220,17.4
29618,19810320,20.2
29619,19810420,24.3
29620,19810520,24.9
29621,19810620,29.2
29622,19810720,28.2
29623,19810820,27.1
29624,19810920,25.8
29625,19811020,25.8
29626,19811120,21.2
29627,19811220,14.6
29628,19810121,13.2
29629,19810221,16.6
29630,19810321,21.7
29631,19810421,25
29632,19810521,25
29633,19810621,29.6
29634,19810721,29.3
29635,19810821,28.4
29636,19810921,27
29637,19811021,25.6
29638,19811121,21.4
29639,19811221,15.1
29640,19810122,13.4
29641,19810222,15.5
29642,19810322,22.1
29643,19810422,25.2
29644,19810522,24.6
29645,19810622,29.6
29646,19810722,27.8
29647,19810822,28
29648,19810922,27
29649,19811022,25
29650,19811122,20.4
29651,19811222,14.9
29652,19810123,15.7
29653,19810223,15.7
29654,19810323,19.2
29655,19810423,22.9
29656,19810523,26.3
29657,19810623,29.4
29658,19810723,27
29659,19810823,28
29660,19810923,25.8
29661,19811023,24.7
29662,19811123,20.7
29663,19811223,14
29664,19810124,16.3
29665,19810224,16.6
29666,19810324,18
29667,19810424,23.3
29668,19810524,28.2
29669,19810624,29
29670,19810724,28.1
29671,19810824,28.6
29672,19810924,25.9
29673,19811024,23
29674,19811124,20.6
29675,19811224,14.6
29676,19810125,17
29677,19810225,16.6
29678,19810325,19.1
29679,19810425,20.7
29680,19810525,28.6
29681,19810625,29.4
29682,19810725,28.5
29683,19810825,28.9
29684,19810925,25.4
29685,19811025,22.5
29686,19811125,20.9
29687,19811225,16.8
29688,19810126,17.7
29689,19810226,18
29690,19810326,19.3
29691,19810426,17.8
29692,19810526,25.2
29693,19810626,28.7
29694,19810726,28.7
29695,19810826,29
29696,19810926,25.6
29697,19811026,20.2
29698,19811126,21
29699,19811226,15.9
29700,19810127,17.4
29701,19810227,16.5
29702,19810327,16.6
29703,19810427,20.2
29704,19810527,22.7
29705,19810627,26.8
29706,19810727,26.9
29707,19810827,28.9
29708,19810927,24.7
29709,19811027,20
29710,19811127,21.9
29711,19811227,14.1
29712,19810128,19.6
29713,19810228,16
29714,19810328,18.6
29715,19810428,23.3
29716,19810528,24
29717,19810628,27.4
29718,19810728,27
29719,19810828,29.2
29720,19810928,25.2
29721,19811028,21.7
29722,19811128,22.8
29723,19811228,12.2
29724,19810129,19.7
29725,19810229,17.3
29726,19810329,21
29727,19810429,25.7
29728,19810529,25.8
29729,19810629,27.2
29730,19810729,28.4
29731,19810829,29.5
29732,19810929,25.8
29733,19811029,22.2
29734,19811129,21.1
29735,19811229,14.7
29736,19810130,9.8
29737,19810230,-999
29738,19810330,21.5
29739,19810430,26.7
29740,19810530,26.6
29741,19810630,28.5
29742,19810730,28.6
29743,19810830,27
29744,19810930,25.5
29745,19811030,23.2
29746,19811130,20.1
29747,19811230,15.1
29748,19810131,5.7
29749,19810231,-999
29750,19810331,21.6
29751,19810431,-999
29752,19810531,27.4
29753,19810631,-999
29754,19810731,28.7
29755,19810831,28.2
29756,19810931,-999
29757,19811031,23.1
29758,19811131,-999
29759,19811231,15.6
29760,19820101,16.6
29761,19820201,16.4
29762,19820301,16
29763,19820401,23.5
29764,19820501,26.5
29765,19820601,25.6
29766,19820701,27.6
29767,19820801,28.4
29768,19820901,28.6
29769,19821001,25.4
29770,19821101,24.4
29771,19821201,14.9
29772,19820102,16.5
29773,19820202,15.7
29774,19820302,14.3
29775,19820402,24.1
29776,19820502,27
29777,19820602,23.8
29778,19820702,27.9
29779,19820802,27
29780,19820902,29.2
29781,19821002,25.7
29782,19821102,19.9
29783,19821202,13
29784,19820103,14.6
29785,19820203,16.5
29786,19820303,17.6
29787,19820403,22.2
29788,19820503,21.5
29789,19820603,24.5
29790,19820703,27.9
29791,19820803,26.8
29792,19820903,27.8
29793,19821003,26.5
29794,19821103,17.8
29795,19821203,11.9
29796,19820104,15.4
29797,19820204,13
29798,19820304,17.3
29799,19820404,24.7
29800,19820504,17.1
29801,19820604,25.1
29802,19820704,28.3
29803,19820804,28
29804,19820904,26.8
29805,19821004,26
29806,19821104,20.6
29807,19821204,14.4
29808,19820105,16.5
29809,19820205,16.7
29810,19820305,15.4
29811,19820405,26.4
29812,19820505,19.3
29813,19820605,25.3
29814,19820705,29
29815,19820805,28.6
29816,19820905,25.8
29817,19821005,24.9
29818,19821105,23.2
29819,19821205,17.1
29820,19820106,17.7
29821,19820206,16.8
29822,19820306,17.7
29823,19820406,26.7
29824,19820506,22.5
29825,19820606,24
29826,19820706,26.4
29827,19820806,29.8
29828,19820906,25.8
29829,19821006,24.9
29830,19821106,21.8
29831,19821206,15.3
29832,19820107,15.2
29833,19820207,14.2
29834,19820307,15.9
29835,19820407,25.8
29836,19820507,25
29837,19820607,25.2
29838,19820707,26.3
29839,19820807,30.2
29840,19820907,25.9
29841,19821007,26.1
29842,19821107,17.4
29843,19821207,14.1
29844,19820108,14.2
29845,19820208,17
29846,19820308,19.2
29847,19820408,24
29848,19820508,26.6
29849,19820608,25.7
29850,19820708,27.1
29851,19820808,29.8
29852,19820908,26.9
29853,19821008,27.2
29854,19821108,15.1
29855,19821208,14.8
29856,19820109,15.4
29857,19820209,18.1
29858,19820309,19.2
29859,19820409,24
29860,19820509,25.6
29861,19820609,26.4
29862,19820709,27.7
29863,19820809,28.6
29864,19820909,27.4
29865,19821009,20.1
29866,19821109,13.2
29867,19821209,17.6
29868,19820110,13.7
29869,19820210,17.6
29870,19820310,18.4
29871,19820410,24.5
29872,19820510,23.9
29873,19820610,26.1
29874,19820710,28.2
29875,19820810,28.8
29876,19820910,27.8
29877,19821010,17.6
29878,19821110,14.6
29879,19821210,16.6
29880,19820111,11.4
29881,19820211,18
29882,19820311,18
29883,19820411,25.8
29884,19820511,24.4
29885,19820611,26.7
29886,19820711,28.5
29887,19820811,29.6
29888,19820911,28.4
29889,19821011,21.7
29890,19821111,16.9
29891,19821211,15.8
29892,19820112,12.7
29893,19820212,18.8
29894,19820312,20.4
29895,19820412,25.2
29896,19820512,24.3
29897,19820612,26.1
29898,19820712,29.2
29899,19820812,29.8
29900,19820912,28.5
29901,19821012,24.6
29902,19821112,19.4
29903,19821212,16.4
29904,19820113,13.7
29905,19820213,19.8
29906,19820313,21.9
29907,19820413,24
29908,19820513,23.2
29909,19820613,25.7
29910,19820713,28.8
29911,19820813,30
29912,19820913,28.2
29913,19821013,25.6
29914,19821113,20.7
29915,19821213,17.2
29916,19820114,14.7
29917,19820214,21.6
29918,19820314,23.5
29919,19820414,23
29920,19820514,23.6
29921,19820614,26.9
29922,19820714,28.7
29923,19820814,29.8
29924,19820914,27.4
29925,19821014,25
29926,19821114,20.7
29927,19821214,14.8
29928,19820115,16
29929,19820215,20.4
29930,19820315,19.1
29931,19820415,23
29932,19820515,24
29933,19820615,27.1
29934,19820715,29.1
29935,19820815,29.9
29936,19820915,25.4
29937,19821015,25
29938,19821115,21.7
29939,19821215,13.1
29940,19820116,16.6
29941,19820216,21.6
29942,19820316,18.5
29943,19820416,24.2
29944,19820516,23.9
29945,19820616,26.7
29946,19820716,29.9
29947,19820816,29.6
29948,19820916,26
29949,19821016,25.7
29950,19821116,23.1
29951,19821216,14
29952,19820117,13.6
29953,19820217,16.6
29954,19820317,19.6
29955,19820417,24.2
29956,19820517,24.6
29957,19820617,27.1
29958,19820717,29.7
29959,19820817,29.2
29960,19820917,26
29961,19821017,26
29962,19821117,21.1
29963,19821217,15.2
29964,19820118,14.4
29965,19820218,14.4
29966,19820318,22.8
29967,19820418,25.4
29968,19820518,24.9
29969,19820618,27.2
29970,19820718,26.3
29971,19820818,28.8
29972,19820918,26.5
29973,19821018,27.5
29974,19821118,19.2
29975,19821218,13.6
29976,19820119,15.6
29977,19820219,15.4
29978,19820319,20.5
29979,19820419,25.9
29980,19820519,24.6
29981,19820619,28
29982,19820719,27.9
29983,19820819,28.7
29984,19820919,26.7
29985,19821019,26.2
29986,19821119,19.7
29987,19821219,11.5
29988,19820120,16.6
29989,19820220,14.4
29990,19820320,21.3
29991,19820420,21.2
29992,19820520,22.9
29993,19820620,29.4
29994,19820720,29.4
29995,19820820,29.4
29996,19820920,28.2
29997,19821020,25.1
29998,19821120,20.6
29999,19821220,10.8
30000,19820121,17.7
30001,19820221,15.5
30002,19820321,20.8
30003,19820421,21.5
30004,19820521,20.6
30005,19820621,29.5
30006,19820721,28.2
30007,19820821,29.7
30008,19820921,28.2
30009,19821021,25.7
30010,19821121,21.4
30011,19821221,12.4
30012,19820122,17.1
30013,19820222,20
30014,19820322,20.8
30015,19820422,22
30016,19820522,22.4
30017,19820622,29.3
30018,19820722,27.7
30019,19820822,29.8
30020,19820922,26.8
30021,19821022,25.1
30022,19821122,21.3
30023,19821222,14.1
30024,19820123,16.1
30025,19820223,21.8
30026,19820323,23.3
30027,19820423,23.1
30028,19820523,24.9
30029,19820623,28
30030,19820723,27.8
30031,19820823,30
30032,19820923,27.3
30033,19821023,14.8
30034,19821123,22.1
30035,19821223,15.3
30036,19820124,19
30037,19820224,18.7
30038,19820324,24.1
30039,19820424,24.4
30040,19820524,25.6
30041,19820624,27.8
30042,19820724,27.9
30043,19820824,30
30044,19820924,27.4
30045,19821024,16.2
30046,19821124,21.8
30047,19821224,14.9
30048,19820125,18.3
30049,19820225,11.9
30050,19820325,24.1
30051,19820425,24.1
30052,19820525,25.7
30053,19820625,28.2
30054,19820725,27.8
30055,19820825,30
30056,19820925,27.6
30057,19821025,20.2
30058,19821125,21.2
30059,19821225,15.2
30060,19820126,15.6
30061,19820226,8.8
30062,19820326,21.4
30063,19820426,22.7
30064,19820526,26.1
30065,19820626,28.8
30066,19820726,28.1
30067,19820826,30.7
30068,19820926,27.8
30069,19821026,21.5
30070,19821126,19.8
30071,19821226,17.5
30072,19820127,13.4
30073,19820227,8.4
30074,19820327,19.4
30075,19820427,23.8
30076,19820527,27.7
30077,19820627,29
30078,19820727,26.9
30079,19820827,27.9
30080,19820927,27.7
30081,19821027,23.1
30082,19821127,17.4
30083,19821227,18.4
30084,19820128,14.5
30085,19820228,11.3
30086,19820328,21.9
30087,19820428,25.2
30088,19820528,28.4
30089,19820628,28.2
30090,19820728,26.6
30091,19820828,27
30092,19820928,26.5
30093,19821028,23.4
30094,19821128,16.6
30095,19821228,18.8
30096,19820129,16.6
30097,19820229,-999
30098,19820329,23.1
30099,19820429,23.9
30100,19820529,28.6
30101,19820629,28.2
30102,19820729,28.4
30103,19820829,28.2
30104,19820929,26
30105,19821029,22.2
30106,19821129,16.3
30107,19821229,19
30108,19820130,17.3
30109,19820230,-999
30110,19820330,22.7
30111,19820430,24.7
30112,19820530,28.6
30113,19820630,28
30114,19820730,28.8
30115,19820830,28
30116,19820930,26.2
30117,19821030,23.6
30118,19821130,15.7
30119,19821230,17.7
30120,19820131,17.4
30121,19820231,-999
30122,19820331,23
30123,19820431,-999
30124,19820531,27
30125,19820631,-999
30126,19820731,29
30127,19820831,28.6
30128,19820931,-999
30129,19821031,25
30130,19821131,-999
30131,19821231,15.7
30132,19830101,14.6
30133,19830201,17
30134,19830301,13.2
30135,19830401,20.7
30136,19830501,23.3
30137,19830601,28.4
30138,19830701,25.9
30139,19830801,27.5
30140,19830901,28.6
30141,19831001,27.2
30142,19831101,25
30143,19831201,17.3
30144,19830102,16
30145,19830202,16.6
30146,19830302,12.9
30147,19830402,20.4
30148,19830502,22.2
30149,19830602,26.2
30150,19830702,26.4
30151,19830802,28.9
30152,19830902,27.4
30153,19831002,27.7
30154,19831102,23.5
30155,19831202,19.3
30156,19830103,16.8
30157,19830203,17.3
30158,19830303,14.6
30159,19830403,21.3
30160,19830503,22.9
30161,19830603,24.6
30162,19830703,25.3
30163,19830803,26.9
30164,19830903,28
30165,19831003,27.8
30166,19831103,24.2
30167,19831203,19.8
30168,19830104,17.5
30169,19830204,19.3
30170,19830304,17.4
30171,19830404,14.5
30172,19830504,23.3
30173,19830604,25.2
30174,19830704,26
30175,19830804,29
30176,19830904,28.5
30177,19831004,27.1
30178,19831104,24.5
30179,19831204,21
30180,19830105,15.2
30181,19830205,17.6
30182,19830305,20.6
30183,19830405,15.5
30184,19830505,24.1
30185,19830605,25.1
30186,19830705,27
30187,19830805,28.9
30188,19830905,29
30189,19831005,26.6
30190,19831105,24.1
30191,19831205,19
30192,19830106,16.4
30193,19830206,14.5
30194,19830306,22
30195,19830406,17.8
30196,19830506,24
30197,19830606,23.8
30198,19830706,26.3
30199,19830806,28.7
30200,19830906,27.9
30201,19831006,27.2
30202,19831106,24.9
30203,19831206,11.8
30204,19830107,14.7
30205,19830207,13.8
30206,19830307,18.8
30207,19830407,18.8
30208,19830507,21.2
30209,19830607,23.5
30210,19830707,27.1
30211,19830807,29
30212,19830907,27.7
30213,19831007,25.9
30214,19831107,24.5
30215,19831207,11.7
30216,19830108,15
30217,19830208,12.5
30218,19830308,13.9
30219,19830408,20
30220,19830508,24.2
30221,19830608,24.4
30222,19830708,27.8
30223,19830808,28
30224,19830908,27.9
30225,19831008,25.5
30226,19831108,23.6
30227,19831208,13.9
30228,19830109,15.8
30229,19830209,11.8
30230,19830309,11.6
30231,19830409,19.2
30232,19830509,25.5
30233,19830609,25.6
30234,19830709,27.9
30235,19830809,28.4
30236,19830909,28.8
30237,19831009,25.6
30238,19831109,22.5
30239,19831209,16.8
30240,19830110,16.8
30241,19830210,9.8
30242,19830310,13.7
30243,19830410,18.2
30244,19830510,26.9
30245,19830610,26.2
30246,19830710,28.2
30247,19830810,29.2
30248,19830910,29.3
30249,19831010,25.6
30250,19831110,18
30251,19831210,17.8
30252,19830111,17.9
30253,19830211,9.2
30254,19830311,16.7
30255,19830411,19
30256,19830511,27
30257,19830611,27
30258,19830711,28.6
30259,19830811,29.7
30260,19830911,27.4
30261,19831011,25.8
30262,19831111,16.6
30263,19831211,16.2
30264,19830112,19.8
30265,19830212,10.4
30266,19830312,19.1
30267,19830412,20.3
30268,19830512,26.4
30269,19830612,27.6
30270,19830712,28.8
30271,19830812,29.8
30272,19830912,27.7
30273,19831012,25.6
30274,19831112,20.1
30275,19831212,10.3
30276,19830113,17
30277,19830213,10.4
30278,19830313,19.3
30279,19830413,21.6
30280,19830513,25.8
30281,19830613,28.2
30282,19830713,28.7
30283,19830813,29.9
30284,19830913,26.6
30285,19831013,26
30286,19831113,22.6
30287,19831213,10
30288,19830114,17
30289,19830214,9.7
30290,19830314,18.9
30291,19830414,22
30292,19830514,18.7
30293,19830614,28.7
30294,19830714,28.7
30295,19830814,29.4
30296,19830914,26.6
30297,19831014,26.1
30298,19831114,23.9
30299,19831214,11.5
30300,19830115,14.8
30301,19830215,9.9
30302,19830315,20.7
30303,19830415,21
30304,19830515,20.4
30305,19830615,29
30306,19830715,28.9
30307,19830815,30.2
30308,19830915,28
30309,19831015,26.4
30310,19831115,22.7
30311,19831215,14.3
30312,19830116,14.4
30313,19830216,11.4
30314,19830316,21
30315,19830416,21.2
30316,19830516,23.4
30317,19830616,29.2
30318,19830716,29
30319,19830816,26.8
30320,19830916,27.9
30321,19831016,26
30322,19831116,20.3
30323,19831216,15.3
30324,19830117,13
30325,19830217,14.3
30326,19830317,20.5
30327,19830417,21
30328,19830517,25.2
30329,19830617,29.4
30330,19830717,28.6
30331,19830817,25.7
30332,19830917,27
30333,19831017,24.8
30334,19831117,21
30335,19831217,11.7
30336,19830118,15.3
30337,19830218,15.9
30338,19830318,21
30339,19830418,22.6
30340,19830518,26.4
30341,19830618,29.6
30342,19830718,28.4
30343,19830818,24.6
30344,19830918,27.8
30345,19831018,25.1
30346,19831118,20.9
30347,19831218,10.7
30348,19830119,13.7
30349,19830219,18.2
30350,19830319,21.1
30351,19830419,20.7
30352,19830519,27.5
30353,19830619,29.8
30354,19830719,28.6
30355,19830819,25.6
30356,19830919,29.2
30357,19831019,26.7
30358,19831119,21.6
30359,19831219,11.6
30360,19830120,15.1
30361,19830220,19.4
30362,19830320,22.2
30363,19830420,21.1
30364,19830520,26.3
30365,19830620,29.9
30366,19830720,28.9
30367,19830820,27
30368,19830920,29.8
30369,19831020,25.7
30370,19831120,20.9
30371,19831220,13.2
30372,19830121,16.3
30373,19830221,19.2
30374,19830321,22.2
30375,19830421,23.5
30376,19830521,25.4
30377,19830621,29.7
30378,19830721,29
30379,19830821,27.6
30380,19830921,27.7
30381,19831021,23.7
30382,19831121,22.5
30383,19831221,14
30384,19830122,17.8
30385,19830222,16.4
30386,19830322,21.7
30387,19830422,24.6
30388,19830522,25.2
30389,19830622,29.5
30390,19830722,29.1
30391,19830822,28.2
30392,19830922,27.2
30393,19831022,22.4
30394,19831122,23.4
30395,19831222,15
30396,19830123,18.5
30397,19830223,18.4
30398,19830323,22.7
30399,19830423,21.8
30400,19830523,24.9
30401,19830623,24.8
30402,19830723,28.8
30403,19830823,28.5
30404,19830923,27.4
30405,19831023,22.9
30406,19831123,21.4
30407,19831223,15.9
30408,19830124,19.2
30409,19830224,17.2
30410,19830324,23.1
30411,19830424,21.7
30412,19830524,25.3
30413,19830624,25.6
30414,19830724,29.6
30415,19830824,28.6
30416,19830924,27.1
30417,19831024,22.6
30418,19831124,21.5
30419,19831224,18.3
30420,19830125,19.9
30421,19830225,15.3
30422,19830325,16.8
30423,19830425,22
30424,19830525,25.8
30425,19830625,26
30426,19830725,29.8
30427,19830825,28.6
30428,19830925,26.8
30429,19831025,22.1
30430,19831125,20.4
30431,19831225,16.5
30432,19830126,17.8
30433,19830226,13.9
30434,19830326,15.4
30435,19830426,22.7
30436,19830526,25.5
30437,19830626,26.7
30438,19830726,29.9
30439,19830826,29.3
30440,19830926,27.4
30441,19831026,22.1
30442,19831126,18.7
30443,19831226,10.2
30444,19830127,16.5
30445,19830227,14.1
30446,19830327,15.1
30447,19830427,22.4
30448,19830527,26
30449,19830627,26.9
30450,19830727,29.5
30451,19830827,29.5
30452,19830927,27.2
30453,19831027,24.4
30454,19831127,20.2
30455,19831227,10.5
30456,19830128,16.6
30457,19830228,15.1
30458,19830328,15.1
30459,19830428,22.4
30460,19830528,24.9
30461,19830628,27.7
30462,19830728,31
30463,19830828,29.6
30464,19830928,26.8
30465,19831028,24.8
30466,19831128,18.2
30467,19831228,11.9
30468,19830129,15.1
30469,19830229,-999
30470,19830329,16.3
30471,19830429,21.9
30472,19830529,24.1
30473,19830629,26.8
30474,19830729,32.4
30475,19830829,29.2
30476,19830929,25.2
30477,19831029,25.4
30478,19831129,14.7
30479,19831229,13.8
30480,19830130,15.3
30481,19830230,-999
30482,19830330,19.2
30483,19830430,21.8
30484,19830530,25.4
30485,19830630,25.7
30486,19830730,31.2
30487,19830830,29.4
30488,19830930,26
30489,19831030,25.4
30490,19831130,14.2
30491,19831230,16.4
30492,19830131,16.6
30493,19830231,-999
30494,19830331,20.3
30495,19830431,-999
30496,19830531,25
30497,19830631,-999
30498,19830731,28.5
30499,19830831,29.2
30500,19830931,-999
30501,19831031,25.6
30502,19831131,-999
30503,19831231,17.6
30504,19840101,18.5
